observed,track_id,object_type,object_category,timestep,position_x,position_y,heading,velocity_x,velocity_y,scenario_id,start_timestamp,end_timestamp,num_timestamps,focal_track_id,city
True,202664,vehicle,1,10,704.1209879366834,300.8575001856848,-3.1313329862196686,-0.0024146182788993133,-0.018650315956254528,01844147-17ff-4335-8186-c10c2b989260,3.15990219709961e+17,3.15990230609961e+17,110,203227,miami
True,202664,vehicle,1,11,704.1160809063192,300.840579470808,-3.131928865278017,-0.00164566688200363,-0.014937316099117198,01844147-17ff-4335-8186-c10c2b989260,3.15990219709961e+17,3.15990230609961e+17,110,203227,miami
True,202664,vehicle,1,12,704.1129227804715,300.82650299195626,-3.1324828339064803,-0.00047770405094686524,-0.005728523671927405,01844147-17ff-4335-8186-c10c2b989260,3.15990219709961e+17,3.15990230609961e+17,110,203227,miami
True,202664,vehicle,1,13,704.1116073190303,300.8151800418766,-3.132991092414642,-0.00010514255874520473,-0.002265574750290146,01844147-17ff-4335-8186-c10c2b989260,3.15990219709961e+17,3.15990230609961e+17,110,203227,miami
True,202664,vehicle,1,14,704.1113252943616,300.80604493808875,-3.133460713300463,4.4054456411796766e-05,-0.0007316876088676637,01844147-17ff-4335-8186-c10c2b989260,3.15990219709961e+17,3.15990230609961e+17,110,203227,miami
True,202664,vehicle,1,15,704.1115466764023,300.7988824835825,-3.1339258940677963,0.00010481655062928615,0.0001011089251664278,01844147-17ff-4335-8186-c10c2b989260,3.15990219709961e+17,3.15990230609961e+17,110,203227,miami
True,202664,vehicle,1,16,704.1096155229008,300.7904341024352,-3.1344939886247856,0.00012062709632026292,0.0004738929373877675,01844147-17ff-4335-8186-c10c2b989260,3.15990219709961e+17,3.15990230609961e+17,110,203227,miami
True,202664,vehicle,1,17,704.1062193216444,300.7820102934281,-3.1351720111830836,0.00010482686289576271,0.0005988037064258592,01844147-17ff-4335-8186-c10c2b989260,3.15990219709961e+17,3.15990230609961e+17,110,203227,miami
True,202664,vehicle,1,18,704.1040244458427,300.77673200313285,-3.135840695774381,8.019692145525868e-05,0.0006028060970755148,01844147-17ff-4335-8186-c10c2b989260,3.15990219709961e+17,3.15990230609961e+17,110,203227,miami
True,202664,vehicle,1,19,704.1024546927844,300.77205967969456,-3.1364512239485074,4.357322337886349e-05,0.000538703810334858,01844147-17ff-4335-8186-c10c2b989260,3.15990219709961e+17,3.15990230609961e+17,110,203227,miami
True,202664,vehicle,1,20,704.1012462171188,300.76564806783574,-3.136991534357207,8.634447344512018e-06,0.00042756956032148825,01844147-17ff-4335-8186-c10c2b989260,3.15990219709961e+17,3.15990230609961e+17,110,203227,miami
True,202664,vehicle,1,21,704.1005129183093,300.7590837993734,-3.1374180094643207,-1.3194305180341897e-05,0.0002442139514732747,01844147-17ff-4335-8186-c10c2b989260,3.15990219709961e+17,3.15990230609961e+17,110,203227,miami
True,202664,vehicle,1,22,704.1004103587959,300.75403029182263,-3.1377093966168217,-2.1440128880506685e-05,9.795776837522343e-05,01844147-17ff-4335-8186-c10c2b989260,3.15990219709961e+17,3.15990230609961e+17,110,203227,miami
True,202664,vehicle,1,23,704.1009432632628,300.749434821191,-3.1378925460361113,-2.0360676649853073e-05,1.094006777714062e-05,01844147-17ff-4335-8186-c10c2b989260,3.15990219709961e+17,3.15990230609961e+17,110,203227,miami
True,202664,vehicle,1,24,704.1016279496025,300.7450377698607,-3.1379537805860642,-1.4418909504869289e-05,-2.718024121166555e-05,01844147-17ff-4335-8186-c10c2b989260,3.15990219709961e+17,3.15990230609961e+17,110,203227,miami
True,202664,vehicle,1,25,704.1021984106001,300.74101497433105,-3.137941854666886,-8.43181031457998e-06,-3.456452435776214e-05,01844147-17ff-4335-8186-c10c2b989260,3.15990219709961e+17,3.15990230609961e+17,110,203227,miami
True,202664,vehicle,1,26,704.1032985960974,300.737144222395,-3.137889984506729,-4.370610709253773e-06,-2.3667619513637675e-05,01844147-17ff-4335-8186-c10c2b989260,3.15990219709961e+17,3.15990230609961e+17,110,203227,miami
True,202664,vehicle,1,27,704.1049156273046,300.7335889039142,-3.1377973357551143,-2.0091535505185024e-06,-1.3054871667063708e-05,01844147-17ff-4335-8186-c10c2b989260,3.15990219709961e+17,3.15990230609961e+17,110,203227,miami
True,202664,vehicle,1,28,704.1066845506066,300.7307466829425,-3.137706990380809,-7.962837362383333e-07,-6.0675237498753836e-06,01844147-17ff-4335-8186-c10c2b989260,3.15990219709961e+17,3.15990230609961e+17,110,203227,miami
True,202664,vehicle,1,29,704.1083938391579,300.7286153464338,-3.137604143282645,-2.134534678459472e-07,-2.0660913482692014e-06,01844147-17ff-4335-8186-c10c2b989260,3.15990219709961e+17,3.15990230609961e+17,110,203227,miami
True,202664,vehicle,1,30,704.1098889057885,300.72702634984364,-3.1375154955354434,3.194299798746815e-08,-1.1328347191700804e-07,01844147-17ff-4335-8186-c10c2b989260,3.15990219709961e+17,3.15990230609961e+17,110,203227,miami
True,202664,vehicle,1,31,704.1109125545638,300.7255174771545,-3.137494238212797,9.83113181496327e-08,5.580189785610659e-07,01844147-17ff-4335-8186-c10c2b989260,3.15990219709961e+17,3.15990230609961e+17,110,203227,miami
True,202664,vehicle,1,32,704.1108900841928,300.72439212160543,-3.137566433599898,1.0609779336349996e-07,7.290507903504884e-07,01844147-17ff-4335-8186-c10c2b989260,3.15990219709961e+17,3.15990230609961e+17,110,203227,miami
True,202664,vehicle,1,33,704.1103480572312,300.7239655372181,-3.137682852805174,8.95594069981971e-08,6.729169263818262e-07,01844147-17ff-4335-8186-c10c2b989260,3.15990219709961e+17,3.15990230609961e+17,110,203227,miami
True,202664,vehicle,1,34,704.1098836107672,300.72344246786736,-3.1378379392309337,6.731010015900236e-08,5.407794249022745e-07,01844147-17ff-4335-8186-c10c2b989260,3.15990219709961e+17,3.15990230609961e+17,110,203227,miami
True,202664,vehicle,1,35,704.1090261149689,300.7226444007903,-3.1381030651491186,5.150663285788189e-08,4.3229465061334163e-07,01844147-17ff-4335-8186-c10c2b989260,3.15990219709961e+17,3.15990230609961e+17,110,203227,miami
True,202664,vehicle,1,36,704.1080482656124,300.7220354512709,-3.1383794707181596,3.905095153736361e-08,3.3855864668235925e-07,01844147-17ff-4335-8186-c10c2b989260,3.15990219709961e+17,3.15990230609961e+17,110,203227,miami
True,202664,vehicle,1,37,704.1075900038065,300.721664244309,-3.1385542068661154,2.9432478341965778e-08,2.59695539279538e-07,01844147-17ff-4335-8186-c10c2b989260,3.15990219709961e+17,3.15990230609961e+17,110,203227,miami
True,202664,vehicle,1,38,704.1076102440179,300.72163479723474,-3.1386332692092718,2.3417131290406006e-08,2.0725616573430425e-07,01844147-17ff-4335-8186-c10c2b989260,3.15990219709961e+17,3.15990230609961e+17,110,203227,miami
True,202664,vehicle,1,39,704.1077421135662,300.72187884581666,-3.138690219169195,1.8829369751462122e-08,1.681938006693852e-07,01844147-17ff-4335-8186-c10c2b989260,3.15990219709961e+17,3.15990230609961e+17,110,203227,miami
True,202664,vehicle,1,40,704.1082263202014,300.7220867629059,-3.1387057761608483,1.4880068007251082e-08,1.3532935636323743e-07,01844147-17ff-4335-8186-c10c2b989260,3.15990219709961e+17,3.15990230609961e+17,110,203227,miami
True,202664,vehicle,1,41,704.1094392793293,300.7220650116225,-3.1387144428753313,1.1967835307290105e-08,1.1070851529731668e-07,01844147-17ff-4335-8186-c10c2b989260,3.15990219709961e+17,3.15990230609961e+17,110,203227,miami
True,202664,vehicle,1,42,704.110772020201,300.72176290593916,-3.1386175800368954,1.0827124362180885e-08,9.988511643264657e-08,01844147-17ff-4335-8186-c10c2b989260,3.15990219709961e+17,3.15990230609961e+17,110,203227,miami
True,202664,vehicle,1,43,704.1117169546005,300.7214647225865,-3.1386114250819808,1.0146473062771068e-08,9.219659454562841e-08,01844147-17ff-4335-8186-c10c2b989260,3.15990219709961e+17,3.15990230609961e+17,110,203227,miami
True,202664,vehicle,1,44,704.1124638734561,300.721381751567,-3.1387158649373816,8.284754270290545e-09,7.428065253950587e-08,01844147-17ff-4335-8186-c10c2b989260,3.15990219709961e+17,3.15990230609961e+17,110,203227,miami
True,202664,vehicle,1,45,704.1129121860589,300.72142719852354,-3.138917174148434,6.104005640866967e-09,5.450650693161976e-08,01844147-17ff-4335-8186-c10c2b989260,3.15990219709961e+17,3.15990230609961e+17,110,203227,miami
True,202664,vehicle,1,46,704.1122378315756,300.72170543898795,-3.13924023326324,4.52489476960514e-09,4.0567648666269e-08,01844147-17ff-4335-8186-c10c2b989260,3.15990219709961e+17,3.15990230609961e+17,110,203227,miami
True,202664,vehicle,1,47,704.1106536795796,300.72201534908965,-3.139790906821367,3.383498639949839e-09,3.050689385451013e-08,01844147-17ff-4335-8186-c10c2b989260,3.15990219709961e+17,3.15990230609961e+17,110,203227,miami
True,202664,vehicle,1,48,704.1090436993851,300.7222936484792,-3.1403411088482964,2.644066132023504e-09,2.388851475571308e-08,01844147-17ff-4335-8186-c10c2b989260,3.15990219709961e+17,3.15990230609961e+17,110,203227,miami
True,202664,vehicle,1,49,704.1078773322199,300.72259532049145,-3.140821711220572,2.2338847203524882e-09,2.0235989171071578e-08,01844147-17ff-4335-8186-c10c2b989260,3.15990219709961e+17,3.15990230609961e+17,110,203227,miami
False,202664,vehicle,1,50,704.107143404347,300.7230896255706,-3.141219653518866,1.918032297634433e-09,1.7520992028357193e-08,01844147-17ff-4335-8186-c10c2b989260,3.15990219709961e+17,3.15990230609961e+17,110,203227,miami
False,202664,vehicle,1,51,704.1069732952822,300.7238288672322,-3.1415421075451864,1.6018381088785447e-09,1.470596352056676e-08,01844147-17ff-4335-8186-c10c2b989260,3.15990219709961e+17,3.15990230609961e+17,110,203227,miami
False,202664,vehicle,1,52,704.1075960972366,300.7243886641478,3.141406759730928,1.2949628933959454e-09,1.2037581930502058e-08,01844147-17ff-4335-8186-c10c2b989260,3.15990219709961e+17,3.15990230609961e+17,110,203227,miami
False,202664,vehicle,1,53,704.1089680269848,300.72484489788695,3.1412605395189916,1.0474165901083633e-09,9.845475407229564e-09,01844147-17ff-4335-8186-c10c2b989260,3.15990219709961e+17,3.15990230609961e+17,110,203227,miami
False,202664,vehicle,1,54,704.1111524357457,300.7251444901457,3.1412369465414534,8.658597760468334e-10,8.096660359375268e-09,01844147-17ff-4335-8186-c10c2b989260,3.15990219709961e+17,3.15990230609961e+17,110,203227,miami
False,202664,vehicle,1,55,704.1137413096978,300.72513159953496,3.1412943032368106,7.778088366980344e-10,7.149731157928168e-09,01844147-17ff-4335-8186-c10c2b989260,3.15990219709961e+17,3.15990230609961e+17,110,203227,miami
False,202664,vehicle,1,56,704.1165858312904,300.7248107922502,3.1413935388532055,6.842801012196966e-10,6.19966972671766e-09,01844147-17ff-4335-8186-c10c2b989260,3.15990219709961e+17,3.15990230609961e+17,110,203227,miami
False,202664,vehicle,1,57,704.1191771014844,300.72418254736533,3.141574635691969,5.389509192558727e-10,4.82063867850493e-09,01844147-17ff-4335-8186-c10c2b989260,3.15990219709961e+17,3.15990230609961e+17,110,203227,miami
False,202664,vehicle,1,58,704.1216535587372,300.7231778387478,-3.141432972876463,4.281558099439225e-10,3.805644025430743e-09,01844147-17ff-4335-8186-c10c2b989260,3.15990219709961e+17,3.15990230609961e+17,110,203227,miami
False,202664,vehicle,1,59,704.12429945333,300.72210106169285,-3.141225254627076,3.6530325404416777e-10,3.2438208378964525e-09,01844147-17ff-4335-8186-c10c2b989260,3.15990219709961e+17,3.15990230609961e+17,110,203227,miami
False,202664,vehicle,1,60,704.1259911045145,300.7211844294687,-3.1409991389982967,3.060397246527256e-10,2.705049395416911e-09,01844147-17ff-4335-8186-c10c2b989260,3.15990219709961e+17,3.15990230609961e+17,110,203227,miami
False,202664,vehicle,1,61,704.126343854072,300.7202021958655,-3.140991107253432,2.3482157749267125e-10,2.0698103612862926e-09,01844147-17ff-4335-8186-c10c2b989260,3.15990219709961e+17,3.15990230609961e+17,110,203227,miami
False,202664,vehicle,1,62,704.1256946405208,300.71925572692055,-3.14114253333455,2.0824069786202022e-10,1.816818244450328e-09,01844147-17ff-4335-8186-c10c2b989260,3.15990219709961e+17,3.15990230609961e+17,110,203227,miami
False,202664,vehicle,1,63,704.1241989723791,300.71836189552636,-3.141421138760891,1.8022877401314352e-10,1.5491835175753779e-09,01844147-17ff-4335-8186-c10c2b989260,3.15990219709961e+17,3.15990230609961e+17,110,203227,miami
False,202664,vehicle,1,64,704.1223857647002,300.71741725356003,3.1414518607976945,1.3469652652042023e-10,1.1522452319093908e-09,01844147-17ff-4335-8186-c10c2b989260,3.15990219709961e+17,3.15990230609961e+17,110,203227,miami
False,202664,vehicle,1,65,704.1208743228228,300.7164317438426,3.141104954078235,1.1125097487047938e-10,9.659283891117626e-10,01844147-17ff-4335-8186-c10c2b989260,3.15990219709961e+17,3.15990230609961e+17,110,203227,miami
False,202664,vehicle,1,66,704.1199147208906,300.7155236435901,3.1409409219647237,9.878345873548632e-11,8.720285325671503e-10,01844147-17ff-4335-8186-c10c2b989260,3.15990219709961e+17,3.15990230609961e+17,110,203227,miami
False,202664,vehicle,1,67,704.1192519973728,300.714829791582,3.140848962556587,7.91427519184279e-11,7.092125296887864e-10,01844147-17ff-4335-8186-c10c2b989260,3.15990219709961e+17,3.15990230609961e+17,110,203227,miami
False,202664,vehicle,1,68,704.1184232012015,300.7144602279101,3.1407309003446033,6.38020452988757e-11,5.767219543194242e-10,01844147-17ff-4335-8186-c10c2b989260,3.15990219709961e+17,3.15990230609961e+17,110,203227,miami
False,202664,vehicle,1,69,704.1176084506417,300.71422650842186,3.1406245688184016,5.369037776891183e-11,4.801160899292859e-10,01844147-17ff-4335-8186-c10c2b989260,3.15990219709961e+17,3.15990230609961e+17,110,203227,miami
False,202664,vehicle,1,70,704.1172628143393,300.71414498086926,3.140462630916269,4.343442236148056e-11,3.834972901009368e-10,01844147-17ff-4335-8186-c10c2b989260,3.15990219709961e+17,3.15990230609961e+17,110,203227,miami
False,202664,vehicle,1,71,704.1175443516867,300.7143117319556,3.1403947599319646,3.45761218765288e-11,3.03551539529891e-10,01844147-17ff-4335-8186-c10c2b989260,3.15990219709961e+17,3.15990230609961e+17,110,203227,miami
False,202664,vehicle,1,72,704.1183728461134,300.71419248833365,3.140441680825788,2.77774203083186e-11,2.4462875345236063e-10,01844147-17ff-4335-8186-c10c2b989260,3.15990219709961e+17,3.15990230609961e+17,110,203227,miami
False,202664,vehicle,1,73,704.1196204791472,300.7139717172848,3.140574213704707,2.2142031253203175e-11,1.9708958778984979e-10,01844147-17ff-4335-8186-c10c2b989260,3.15990219709961e+17,3.15990230609961e+17,110,203227,miami
False,202664,vehicle,1,74,704.1212747397224,300.7141637078653,3.1407463840477865,1.642637262033002e-11,1.4849663401107146e-10,01844147-17ff-4335-8186-c10c2b989260,3.15990219709961e+17,3.15990230609961e+17,110,203227,miami
False,202664,vehicle,1,75,704.1227539402793,300.714792896247,3.1409633008530427,1.1646997348345944e-11,1.0639769241128816e-10,01844147-17ff-4335-8186-c10c2b989260,3.15990219709961e+17,3.15990230609961e+17,110,203227,miami
False,202664,vehicle,1,76,704.1243049534651,300.7159205352661,3.1411292399794255,8.274654660805083e-12,7.596370832423562e-11,01844147-17ff-4335-8186-c10c2b989260,3.15990219709961e+17,3.15990230609961e+17,110,203227,miami
False,202664,vehicle,1,77,704.1260641410549,300.7175076910527,3.14130654784701,5.755260612171557e-12,5.299278582819262e-11,01844147-17ff-4335-8186-c10c2b989260,3.15990219709961e+17,3.15990230609961e+17,110,203227,miami
False,202664,vehicle,1,78,704.1273812637407,300.71915015425594,3.14142400920985,4.587670592164554e-12,4.243447919063998e-11,01844147-17ff-4335-8186-c10c2b989260,3.15990219709961e+17,3.15990230609961e+17,110,203227,miami
False,202664,vehicle,1,79,704.1282547559065,300.7207132208692,3.1415015872005734,4.225534970206867e-12,3.890724333718929e-11,01844147-17ff-4335-8186-c10c2b989260,3.15990219709961e+17,3.15990230609961e+17,110,203227,miami
False,202664,vehicle,1,80,704.1289004992618,300.7222939032783,-3.1415859161154502,4.084588671940965e-12,3.745515554115761e-11,01844147-17ff-4335-8186-c10c2b989260,3.15990219709961e+17,3.15990230609961e+17,110,203227,miami
False,202664,vehicle,1,81,704.1297372000972,300.723784883719,-3.141379184693647,3.8967575838115575e-12,3.6297129454420804e-11,01844147-17ff-4335-8186-c10c2b989260,3.15990219709961e+17,3.15990230609961e+17,110,203227,miami
False,202664,vehicle,1,82,704.1310029819134,300.7251874404864,-3.1410196205292706,3.615986252834084e-12,3.42094542806976e-11,01844147-17ff-4335-8186-c10c2b989260,3.15990219709961e+17,3.15990230609961e+17,110,203227,miami
False,202664,vehicle,1,83,704.1324516643414,300.7264204356212,-3.140571103360716,3.11956712244176e-12,2.957247414955394e-11,01844147-17ff-4335-8186-c10c2b989260,3.15990219709961e+17,3.15990230609961e+17,110,203227,miami
False,202664,vehicle,1,84,704.1339184445868,300.72742178679346,-3.140066769114947,2.42205514746614e-12,2.2945931649762274e-11,01844147-17ff-4335-8186-c10c2b989260,3.15990219709961e+17,3.15990230609961e+17,110,203227,miami
False,202664,vehicle,1,85,704.1349947162114,300.72815591188817,-3.1395812920444266,1.786899663157969e-12,1.6720622940601116e-11,01844147-17ff-4335-8186-c10c2b989260,3.15990219709961e+17,3.15990230609961e+17,110,203227,miami
False,202664,vehicle,1,86,704.1354694946492,300.7285645646927,-3.1391873290605044,1.4055580941239263e-12,1.2789709003587736e-11,01844147-17ff-4335-8186-c10c2b989260,3.15990219709961e+17,3.15990230609961e+17,110,203227,miami
False,202664,vehicle,1,87,704.1356631125458,300.72869008003903,-3.138839733355726,1.112404989727069e-12,9.940432996944142e-12,01844147-17ff-4335-8186-c10c2b989260,3.15990219709961e+17,3.15990230609961e+17,110,203227,miami
False,202664,vehicle,1,88,704.1358012441112,300.7286138738782,-3.138606058303912,9.308657040709425e-13,8.268368271754e-12,01844147-17ff-4335-8186-c10c2b989260,3.15990219709961e+17,3.15990230609961e+17,110,203227,miami
False,202664,vehicle,1,89,704.1359823026573,300.72825128467565,-3.1383337197731427,8.302823475124439e-13,7.336829037134437e-12,01844147-17ff-4335-8186-c10c2b989260,3.15990219709961e+17,3.15990230609961e+17,110,203227,miami
False,202664,vehicle,1,90,704.1363914118474,300.72770422106964,-3.1379808461757825,7.317021511787871e-13,6.445157635762386e-12,01844147-17ff-4335-8186-c10c2b989260,3.15990219709961e+17,3.15990230609961e+17,110,203227,miami
False,202664,vehicle,1,91,704.1370085399642,300.72752420905726,-3.137563019155871,6.496398176281117e-13,5.697553439184201e-12,01844147-17ff-4335-8186-c10c2b989260,3.15990219709961e+17,3.15990230609961e+17,110,203227,miami
False,202664,vehicle,1,92,704.1377023474895,300.727824368642,-3.137104196264858,5.820244545061047e-13,5.0931404606195035e-12,01844147-17ff-4335-8186-c10c2b989260,3.15990219709961e+17,3.15990230609961e+17,110,203227,miami
False,202664,vehicle,1,93,704.138590943834,300.7282371529211,-3.1365977657782746,4.646390515692719e-13,4.059292461814057e-12,01844147-17ff-4335-8186-c10c2b989260,3.15990219709961e+17,3.15990230609961e+17,110,203227,miami
False,202664,vehicle,1,94,704.1401301426399,300.72859756769174,-3.1360476311122327,3.4110393525233306e-13,2.9796515220329635e-12,01844147-17ff-4335-8186-c10c2b989260,3.15990219709961e+17,3.15990230609961e+17,110,203227,miami
False,202664,vehicle,1,95,704.1420131388135,300.7286823653948,-3.135442229457132,2.7779079265308134e-13,2.4344988218792595e-12,01844147-17ff-4335-8186-c10c2b989260,3.15990219709961e+17,3.15990230609961e+17,110,203227,miami
False,202664,vehicle,1,96,704.14329074734,300.7287747884114,-3.1348965627859275,2.268081349312745e-13,1.9775359155937643e-12,01844147-17ff-4335-8186-c10c2b989260,3.15990219709961e+17,3.15990230609961e+17,110,203227,miami
False,202664,vehicle,1,97,704.143601839715,300.72933644126226,-3.13450463088019,1.6964601646303025e-13,1.4621966683528637e-12,01844147-17ff-4335-8186-c10c2b989260,3.15990219709961e+17,3.15990230609961e+17,110,203227,miami
False,202664,vehicle,1,98,704.143320081706,300.7301014338856,-3.134085971519671,1.460642397271003e-13,1.2473611636409691e-12,01844147-17ff-4335-8186-c10c2b989260,3.15990219709961e+17,3.15990230609961e+17,110,203227,miami
False,202664,vehicle,1,99,704.1429199492226,300.7311126192086,-3.1338117390554654,1.2520464057551658e-13,1.0552961799908398e-12,01844147-17ff-4335-8186-c10c2b989260,3.15990219709961e+17,3.15990230609961e+17,110,203227,miami
False,202664,vehicle,1,100,704.1421991849577,300.7322939918951,-3.133341732276249,9.404660411691317e-14,7.72865816083338e-13,01844147-17ff-4335-8186-c10c2b989260,3.15990219709961e+17,3.15990230609961e+17,110,203227,miami
False,202664,vehicle,1,101,704.1406778184346,300.7337997053193,-3.1332764864366607,7.346232716645375e-14,5.898547386248433e-13,01844147-17ff-4335-8186-c10c2b989260,3.15990219709961e+17,3.15990230609961e+17,110,203227,miami
False,202664,vehicle,1,102,704.1384981794987,300.73557789684145,-3.133572986634216,6.017268008040079e-14,4.730546255027504e-13,01844147-17ff-4335-8186-c10c2b989260,3.15990219709961e+17,3.15990230609961e+17,110,203227,miami
False,202664,vehicle,1,103,704.1357381557173,300.73757497116384,-3.134203407503855,5.1371561011418625e-14,3.864232432293082e-13,01844147-17ff-4335-8186-c10c2b989260,3.15990219709961e+17,3.15990230609961e+17,110,203227,miami
False,202664,vehicle,1,104,704.1325408996885,300.7397195945049,-3.135137471534047,4.4712706102337447e-14,3.205299965697235e-13,01844147-17ff-4335-8186-c10c2b989260,3.15990219709961e+17,3.15990230609961e+17,110,203227,miami
False,202664,vehicle,1,105,704.12909069471,300.7419898664866,-3.136304771548229,3.6818192464174445e-14,2.4621782855262733e-13,01844147-17ff-4335-8186-c10c2b989260,3.15990219709961e+17,3.15990230609961e+17,110,203227,miami
False,202664,vehicle,1,106,704.1255131876633,300.7442799775525,-3.1376531645793317,2.996895336119894e-14,1.7452142445480373e-13,01844147-17ff-4335-8186-c10c2b989260,3.15990219709961e+17,3.15990230609961e+17,110,203227,miami
False,202664,vehicle,1,107,704.1220584944507,300.74654647698844,-3.139060876985072,2.4307782445419857e-14,1.1944238326452962e-13,01844147-17ff-4335-8186-c10c2b989260,3.15990219709961e+17,3.15990230609961e+17,110,203227,miami
False,202664,vehicle,1,108,704.119138328905,300.7487591347421,-3.1403486839098234,1.7401297259196817e-14,6.394121713424647e-14,01844147-17ff-4335-8186-c10c2b989260,3.15990219709961e+17,3.15990230609961e+17,110,203227,miami
False,202664,vehicle,1,109,704.1168534844489,300.750809473838,-3.1414935023504342,1.2282413565191344e-14,2.423813074868477e-14,01844147-17ff-4335-8186-c10c2b989260,3.15990219709961e+17,3.15990230609961e+17,110,203227,miami
True,202714,vehicle,2,0,662.3010186474897,299.17491360534586,-3.070408661941435,1.8605770884948e-17,3.221948120472433e-17,01844147-17ff-4335-8186-c10c2b989260,3.15990219709961e+17,3.15990230609961e+17,110,203227,miami
True,202714,vehicle,2,1,662.3010924822518,299.1756180379615,-3.070443769286211,2.530567052607331e-17,4.4871957777448945e-17,01844147-17ff-4335-8186-c10c2b989260,3.15990219709961e+17,3.15990230609961e+17,110,203227,miami
True,202714,vehicle,2,2,662.3012045685639,299.17645728955193,-3.0704816482630046,2.459599099785115e-17,4.186678578603088e-17,01844147-17ff-4335-8186-c10c2b989260,3.15990219709961e+17,3.15990230609961e+17,110,203227,miami
True,202714,vehicle,2,3,662.3015130709363,299.17746080662295,-3.070522169775919,2.3508005753031552e-17,3.670122412216947e-17,01844147-17ff-4335-8186-c10c2b989260,3.15990219709961e+17,3.15990230609961e+17,110,203227,miami
True,202714,vehicle,2,4,662.3018782252511,299.1785707334554,-3.0705700980004975,2.1519865251693963e-17,3.034573853255227e-17,01844147-17ff-4335-8186-c10c2b989260,3.15990219709961e+17,3.15990230609961e+17,110,203227,miami
True,202714,vehicle,2,5,662.3020199077438,299.17970845529265,-3.070639225323151,1.357857450761906e-17,1.7707602966786047e-17,01844147-17ff-4335-8186-c10c2b989260,3.15990219709961e+17,3.15990230609961e+17,110,203227,miami
True,202714,vehicle,2,6,662.3018913273961,299.18084505398343,-3.070717407011194,5.258259399817155e-19,9.21330689068372e-18,01844147-17ff-4335-8186-c10c2b989260,3.15990219709961e+17,3.15990230609961e+17,110,203227,miami
True,202714,vehicle,2,7,662.3016710094789,299.1819715047591,-3.0708173154555314,-4.755472277380626e-18,-2.610897496720466e-19,01844147-17ff-4335-8186-c10c2b989260,3.15990219709961e+17,3.15990230609961e+17,110,203227,miami
True,202714,vehicle,2,8,662.3014612613838,299.18308277728,-3.070941680183847,4.714637784915925e-18,-4.102394207932374e-18,01844147-17ff-4335-8186-c10c2b989260,3.15990219709961e+17,3.15990230609961e+17,110,203227,miami
True,202714,vehicle,2,9,662.3011325790667,299.1841100564325,-3.0710720424898743,1.2542730737917254e-17,6.4874630971452144e-18,01844147-17ff-4335-8186-c10c2b989260,3.15990219709961e+17,3.15990230609961e+17,110,203227,miami
True,202714,vehicle,2,10,662.300755067849,299.18501437253394,-3.0712247676389053,1.430820881595481e-17,2.9816050319938995e-17,01844147-17ff-4335-8186-c10c2b989260,3.15990219709961e+17,3.15990230609961e+17,110,203227,miami
